"","x","y","cause","burntarea","date","juliandate"
"4437",345.166016325,229.569989025,"lightning",0,2003-09-08,2076
"4438",345.354698325,204.87499305,"lightning",0,2003-09-08,2076
"4439",295.274737875,204.87499305,"lightning",0,2003-09-08,2076
"4440",325.27473615,214.875019125,"intentional",0,2003-09-08,2076
"4441",345.194798325,214.875019125,"lightning",0,2003-09-08,2076
"4442",315.11485005,194.87500695,"lightning",0.01,2003-09-08,2076
"4443",325.31471115,214.875019125,"intentional",0.02,2003-09-08,2076
"4444",355.434634425,234.874991325,"lightning",0.01,2003-09-08,2076
"4445",326.03426115,204.87499305,"lightning",0.01,2003-09-08,2076
"4446",325.35468615,214.875019125,"intentional",0.01,2003-09-08,2076
"4447",326.07423615,204.87499305,"lightning",0,2003-09-08,2076
"4448",188.90801865,368.649010275,"lightning",5,2003-09-08,2076
"4449",205.35469305,344.874998325,"lightning",2,2003-09-08,2076
"4450",295.8899931,322.869000675,"lightning",0.01,2003-09-08,2076
"4451",105.114862125,234.874991325,"accident",0.3,2003-09-08,2076
"4452",136.3940604,144.8749965,"intentional",2.5,2003-09-09,2077
"4453",222.970995975,355.802004675,"accident",0.25,2003-09-09,2077
"4454",186.314080875,304.87501395,"other",6,2003-09-09,2077
"4455",125.474609325,244.8750174,"intentional",6.5,2003-09-09,2077
"4456",135.4746354,234.874991325,"intentional",0.3,2003-09-09,2077
"4457",135.5545854,244.8750174,"accident",0.6,2003-09-09,2077
"4458",55.954326675,244.8750174,"intentional",3,2003-09-09,2077
"4459",105.314737125,234.874991325,"accident",0.3,2003-09-09,2077
"4460",65.554562775,164.875008675,"accident",1,2003-09-10,2078
"4461",35.0348895,194.87500695,"intentional",3,2003-09-10,2078
"4462",155.7144576,174.874994775,"intentional",3.5,2003-09-10,2078
"4463",155.7544326,174.874994775,"accident",2,2003-09-11,2079
"4464",115.234773225,64.874987775,"intentional",20,2003-09-13,2081
"4465",95.75443605,184.874980875,"accident",0.45,2003-09-13,2081
"4466",57.593301675,234.874991325,"intentional",31,2003-09-13,2081
"4467",57.633276675,234.874991325,"accident",2.5,2003-09-13,2081
"4468",105.234787125,244.8750174,"intentional",12,2003-09-13,2081
"4469",45.554590575,224.875005225,"accident",1.7,2003-09-13,2081
"4470",205.15481805,114.874998225,"intentional",7,2003-09-14,2082
"4471",105.034912125,84.87499995,"other",12,2003-09-14,2082
"4472",95.47461105,64.874987775,"accident",0.01,2003-09-14,2082
"4473",235.274741325,184.874980875,"accident",2.3,2003-09-14,2082
"4474",185.034880875,324.87498615,"intentional",0.15,2003-09-14,2082
"4475",175.354694775,324.87498615,"intentional",71.5,2003-09-14,2082
"4476",205.47461805,274.875015675,"intentional",2,2003-09-14,2082
"4477",185.114830875,314.87500005,"intentional",0.6,2003-09-14,2082
"4478",176.873744775,234.874991325,"accident",1,2003-09-14,2082
"4479",57.673251675,234.874991325,"intentional",1.5,2003-09-14,2082
"4480",165.754458675,234.874991325,"accident",3,2003-09-14,2082
"4481",114.994923225,164.875008675,"accident",1.05,2003-09-15,2083
"4482",106.593937125,134.8750104,"other",0.3,2003-09-15,2083
"4483",225.234780225,94.87498605,"intentional",10,2003-09-16,2084
"4484",85.31472495,174.874994775,"intentional",0.01,2003-09-17,2085
"4485",255.2747535,174.874994775,"accident",0.25,2003-09-17,2085
"4486",294.31201995,332.614985625,"intentional",0.03,2003-09-17,2085
"4487",241.2249801,356.125002675,"intentional",0.01,2003-09-17,2085
"4488",75.67451385,234.874991325,"accident",27,2003-09-17,2085
"4489",105.274762125,244.8750174,"intentional",2,2003-09-17,2085
"4490",355.034884425,154.8749826,"intentional",0.01,2003-09-18,2086
"4491",55.034901675,184.874980875,"intentional",0.02,2003-09-18,2086
"4492",265.0348896,214.875019125,"accident",0.5,2003-09-18,2086
"4493",235.594541325,274.875015675,"other",0.2,2003-09-18,2086
"4494",264.9549396,184.874980875,"accident",1,2003-09-18,2086
"4495",145.0748715,244.8750174,"other",0.07,2003-09-18,2086
"4496",225.074880225,244.8750174,"accident",1,2003-09-19,2087
"4497",75.15483885,224.875005225,"other",0.1,2003-09-19,2087
"4498",255.1548285,254.8750035,"accident",0.08,2003-09-20,2088
"4499",235.154816325,194.87500695,"intentional",22.2,2003-09-20,2088
"4500",56.034276675,244.8750174,"other",0.1,2003-09-20,2088
"4501",165.554583675,214.875019125,"intentional",0.05,2003-09-20,2088
"4502",75.11486385,154.8749826,"intentional",0.2,2003-09-21,2089
"4503",235.314716325,184.874980875,"accident",50,2003-09-21,2089
"4504",96.55393605,254.8750035,"accident",16,2003-09-21,2089
"4505",136.3141104,254.8750035,"intentional",2.5,2003-09-21,2089
"4506",295.354687875,74.87501385,"lightning",0.01,2003-09-22,2090
"4507",275.234790675,64.874987775,"lightning",0.01,2003-09-22,2090
"4508",175.394669775,324.87498615,"intentional",0.02,2003-09-22,2090
"4509",185.074855875,324.87498615,"intentional",24,2003-09-22,2090
"4510",285.446004675,334.7269848,"lightning",0.01,2003-09-22,2090
"4511",55.794426675,254.8750035,"intentional",0.01,2003-09-22,2090
"4512",57.713226675,234.874991325,"intentional",8,2003-09-22,2090
"4513",95.35468605,234.874991325,"accident",2,2003-09-22,2090
"4514",303.37898955,159.22498215,"other",0.05,2003-09-23,2091
"4515",186.354055875,304.87501395,"accident",0.71,2003-09-23,2091
"4516",105.194812125,264.8749896,"intentional",12,2003-09-23,2091
"4517",95.51458605,64.874987775,"lightning",0.5,2003-09-24,2092
"4518",146.1941715,234.874991325,"accident",0.01,2003-09-24,2092
"4519",380.899988625,103.8759969,"lightning",0.02,2003-09-25,2093
"4520",197.153541975,304.87501395,"accident",0.04,2003-09-25,2093
"4521",205.15481805,294.874987875,"accident",0.2,2003-09-25,2093
"4522",87.11359995,244.8750174,"intentional",0.5,2003-09-25,2093
"4523",125.834384325,124.874984325,"intentional",0.2,2003-09-26,2094
"4524",105.474637125,194.87500695,"intentional",2,2003-09-27,2095
"4525",45.594565575,224.875005225,"accident",2.5,2003-09-27,2095
"4526",334.87497225,84.87499995,"accident",4.5,2003-09-28,2096
"4527",145.3546965,154.8749826,"intentional",0.9,2003-09-28,2096
"4528",145.5945465,94.87498605,"other",0.2,2003-09-28,2096
"4529",125.514584325,244.8750174,"accident",2.5,2003-09-28,2096
"4530",25.0748784,224.875005225,"accident",1.7,2003-09-28,2096
"4531",255.455000775,91.450008,"accident",5,2003-09-29,2097
"4532",95.79441105,184.874980875,"accident",0.01,2003-09-29,2097
"4533",96.59391105,254.8750035,"intentional",0.5,2003-09-29,2097
"4534",55.834401675,254.8750035,"intentional",1.5,2003-09-29,2097
"4535",185.834380875,304.87501395,"intentional",0.6,2003-10-02,2100
"4536",252.820008675,75.72600165,"accident",0.3,2003-10-03,2101
"4537",269.598315675,324.87498615,"intentional",0.05,2003-10-03,2101
"4538",34.7950395,204.87499305,"accident",1,2003-10-04,2102
"4539",105.834412125,94.87498605,"accident",5,2003-10-06,2104
"4540",112.116723225,104.875012125,"other",3,2003-10-06,2104
"4541",95.19478605,224.875005225,"accident",1,2003-10-06,2104
"4542",65.314712775,224.875005225,"accident",2.5,2003-10-06,2104
"4543",104.954962125,234.874991325,"intentional",4.75,2003-10-06,2104
"4544",341.5030671,89.838016125,"accident",0.1,2003-10-07,2105
"4545",265.0748646,124.874984325,"other",1.5,2003-10-07,2105
"4546",117.75315825,94.87498605,"accident",61,2003-10-07,2105
"4547",205.03489305,294.874987875,"accident",2,2003-10-07,2105
"4548",202.918016925,347.7589947,"accident",2.1,2003-10-07,2105
"4549",186.154180875,304.87501395,"accident",2,2003-10-07,2105
"4550",105.194812125,194.87500695,"intentional",1.5,2003-10-07,2105
"4551",331.179003675,115.219982475,"lightning",0.02,2003-10-08,2106
"4552",344.8249896,130.699981425,"lightning",0.42,2003-10-08,2106
"4553",362.7369876,124.179019575,"accident",0.2,2003-10-08,2106
"4554",261.307980375,90.16001475,"accident",0.03,2003-10-08,2106
"4555",136.3540854,144.8749965,"intentional",1,2003-10-08,2106
"4556",265.1548146,244.8750174,"lightning",1.37,2003-10-08,2106
"4557",275.114865675,224.875005225,"lightning",0.9,2003-10-08,2106
"4558",314.99492505,224.875005225,"accident",0,2003-10-08,2106
"4559",304.95496395,174.874994775,"intentional",0.05,2003-10-08,2106
"4560",226.074255225,274.875015675,"accident",0.05,2003-10-08,2106
"4561",226.114230225,274.875015675,"accident",0.05,2003-10-08,2106
"4562",205.828996425,367.7269869,"lightning",0.01,2003-10-08,2106
"4563",295.89998685,322.8680013,"lightning",0.04,2003-10-08,2106
"4564",165.394683675,214.875019125,"intentional",1.5,2003-10-08,2106
"4565",165.434658675,214.875019125,"intentional",16,2003-10-08,2106
"4566",105.554587125,254.8750035,"other",10,2003-10-08,2106
"4567",96.43401105,254.8750035,"other",0.03,2003-10-08,2106
"4568",136.1941854,254.8750035,"accident",2,2003-10-08,2106
"4569",118.11293325,94.87498605,"other",0.5,2003-10-09,2107
"4570",136.4340354,144.8749965,"accident",3,2003-10-09,2107
"4571",325.23476115,244.8750174,"lightning",0.02,2003-10-09,2107
"4572",225.274755225,294.874987875,"accident",0.4,2003-10-09,2107
"4573",197.113566975,304.87501395,"other",0.01,2003-10-09,2107
"4574",55.994301675,244.8750174,"accident",0.1,2003-10-09,2107
"4575",57.513351675,234.874991325,"intentional",0.1,2003-10-09,2107
"4576",295.394662875,204.87499305,"accident",0.08,2003-10-10,2108
"4577",197.193516975,304.87501395,"accident",0.4,2003-10-10,2108
"4578",85.35469995,194.87500695,"accident",0.4,2003-10-10,2108
"4579",255.1548285,354.874984425,"lightning",0.01,2003-10-14,2112
"4580",195.59455695,174.874994775,"other",0.1,2003-10-24,2122
"4581",136.1941854,194.87500695,"intentional",0.01,2003-10-28,2126
"4582",354.914959425,134.8750104,"accident",0.01,2003-10-30,2128
"4583",185.874355875,304.87501395,"other",0.05,2003-11-02,2131
"4584",325.27473615,254.8750035,"intentional",1,2003-11-03,2132
"4585",324.95493615,314.87500005,"accident",0.3,2003-11-03,2132
"4586",215.434669125,284.875001775,"accident",0.25,2003-11-03,2132
"4587",55.474626675,254.8750035,"accident",4,2003-11-03,2132
"4588",95.51458605,184.874980875,"accident",3,2003-11-03,2132
"4589",86.71384995,244.8750174,"accident",0.5,2003-11-05,2134
"4590",115.074873225,244.8750174,"intentional",0.5,2003-11-05,2134
"4591",295.3189902,98.77398765,"other",0.15,2003-11-06,2135
"4592",326.23413615,74.87501385,"accident",0.3,2003-11-06,2135
"4593",125.754434325,124.874984325,"intentional",0.9,2003-11-06,2135
"4594",125.194784325,214.875019125,"accident",0.2,2003-11-06,2135
"4595",336.899985825,61.9750014,"accident",609,2003-11-07,2136
"4596",344.7850146,159.538985775,"accident",1,2003-11-07,2136
"4597",74.99493885,144.8749965,"accident",0.2,2003-11-07,2136
"4598",274.643880225,83.586006075,"accident",0.75,2003-11-08,2137
"4599",114.779058225,104.875012125,"intentional",25,2003-11-08,2137
"4600",285.314726775,284.875001775,"lightning",0.08,2003-11-08,2137
"4601",235.114841325,194.87500695,"accident",0.2,2003-11-08,2137
"4602",315.15482505,194.87500695,"lightning",0,2003-11-08,2137
"4603",175.394669775,314.87500005,"other",12.4,2003-11-08,2137
"4604",215.554594125,284.875001775,"intentional",0.01,2003-11-08,2137
"4605",55.834401675,214.875019125,"other",4.5,2003-11-08,2137
"4606",254.878001625,89.49898815,"other",0.01,2003-11-09,2138
"4607",175.314719775,324.87498615,"intentional",15,2003-11-09,2138
"4608",105.434662125,194.87500695,"intentional",0.25,2003-11-09,2138
"4609",105.594562125,254.8750035,"accident",1.5,2003-11-09,2138
"4610",125.074859325,234.874991325,"accident",1.7,2003-11-09,2138
"4611",176.793794775,234.874991325,"intentional",8,2003-11-09,2138
"4612",66.234137775,254.8750035,"accident",1.5,2003-11-10,2139
"4613",255.0748785,184.874980875,"accident",5.36,2003-11-11,2140
"4614",185.354680875,184.874980875,"intentional",5,2003-11-30,2159
"4615",205.23476805,344.874998325,"intentional",0.08,2003-12-02,2161
"4616",265.1548146,94.87498605,"accident",0.12,2003-12-03,2162
"4617",66.154187775,244.8750174,"intentional",0.8,2003-12-05,2164
"4618",321.927989175,144.462014775,"accident",0.05,2003-12-06,2165
"4619",336.553002825,156.49500945,"accident",0.05,2003-12-06,2165
"4620",115.114848225,114.874998225,"accident",3,2003-12-06,2165
"4621",214.994944125,74.87501385,"accident",2,2003-12-06,2165
"4622",294.914962875,174.874994775,"accident",83,2003-12-06,2165
"4623",225.034905225,344.874998325,"accident",0.1,2003-12-06,2165
"4624",126.274109325,224.875005225,"accident",16,2003-12-06,2165
"4625",117.79313325,94.87498605,"intentional",0.01,2003-12-07,2166
"4626",287.7931368,244.8750174,"lightning",0.15,2003-12-07,2166
"4627",286.234151775,304.87501395,"lightning",0.06,2003-12-07,2166
"4628",274.914990675,274.875015675,"lightning",1,2003-12-07,2166
"4629",205.23476805,234.874991325,"accident",2.3,2003-12-07,2166
"4630",295.154812875,274.875015675,"lightning",0,2003-12-07,2166
"4631",287.8331118,244.8750174,"lightning",0,2003-12-07,2166
"4632",224.954955225,224.875005225,"lightning",0.05,2003-12-07,2166
"4633",275.274765675,314.87500005,"lightning",0.02,2003-12-07,2166
"4634",205.15481805,324.87498615,"accident",10,2003-12-07,2166
"4635",324.720722625,324.87498615,"accident",10,2003-12-07,2166
"4636",296.871019575,313.04398515,"lightning",0.01,2003-12-07,2166
"4637",246.0742674,354.874984425,"accident",25,2003-12-07,2166
"4638",175.194794775,324.87498615,"intentional",70,2003-12-07,2166
"4639",175.314719775,314.87500005,"other",9.5,2003-12-07,2166
"4640",86.79379995,244.8750174,"intentional",9,2003-12-07,2166
"4641",165.594558675,234.874991325,"intentional",1.5,2003-12-07,2166
"4642",325.11483615,114.874998225,"accident",100.8,2003-12-08,2167
"4643",234.954941325,214.875019125,"accident",0.3,2003-12-08,2167
"4644",304.87501395,194.87500695,"accident",0.11,2003-12-08,2167
"4645",185.474605875,224.875005225,"accident",1,2003-12-08,2167
"4646",175.034894775,124.874984325,"intentional",0.3,2003-12-09,2168
"4647",95.31471105,224.875005225,"other",3.5,2003-12-09,2168
"4648",57.553326675,234.874991325,"accident",1,2003-12-09,2168
"4649",125.234759325,254.8750035,"intentional",0.5,2003-12-09,2168
"4650",23.3780196,236.07899835,"other",8,2003-12-09,2168
"4651",45.514615575,224.875005225,"accident",0.1,2003-12-09,2168
"4652",198.231987525,331.417014825,"other",0.01,2003-12-28,2187
"4653",146.2341465,234.874991325,"intentional",1.01,2004-01-03,2193
"4654",95.07486105,124.874984325,"accident",1.5,2004-01-07,2197
"4655",118.51268325,94.87498605,"intentional",0.4,2004-01-07,2197
"4656",319.0320003,183.819001275,"accident",1,2004-01-07,2197
"4657",326.19416115,204.87499305,"accident",0.01,2004-01-07,2197
"4658",186.434005875,304.87501395,"accident",1.8,2004-01-07,2197
"4659",197.753166975,304.87501395,"accident",0.22,2004-01-07,2197
"4660",75.23478885,224.875005225,"intentional",1.5,2004-01-07,2197
"4661",136.3940604,254.8750035,"accident",1,2004-01-07,2197
"4662",299.010001875,120.89999025,"accident",43,2004-01-08,2198
"4663",164.914983675,164.875008675,"intentional",15,2004-01-08,2198
"4664",224.954955225,154.8749826,"intentional",4.5,2004-01-08,2198
"4665",118.87245825,94.87498605,"intentional",5,2004-01-08,2198
"4666",154.9949076,114.874998225,"intentional",3,2004-01-08,2198
"4667",165.554583675,74.87501385,"lightning",0.01,2004-01-08,2198
"4668",104.994937125,224.875005225,"intentional",3.5,2004-01-08,2198
"4669",320.947002675,214.01999385,"accident",0.02,2004-01-08,2198
"4670",215.714494125,254.8750035,"lightning",0.04,2004-01-08,2198
"4671",263.325998325,284.166005175,"lightning",0.8,2004-01-08,2198
"4672",265.2747396,284.875001775,"lightning",0,2004-01-08,2198
"4673",236.798988075,270.223005,"lightning",0.25,2004-01-08,2198
"4674",240.874998975,321.27499755,"accident",0.4,2004-01-08,2198
"4675",57.993051675,234.874991325,"accident",0.58,2004-01-08,2198
"4676",175.354694775,174.874994775,"intentional",1.5,2004-01-08,2198
"4677",24.9989259,234.874991325,"intentional",0.8,2004-01-08,2198
"4678",165.394683675,224.875005225,"accident",0.4,2004-01-08,2198
"4679",155.0748576,194.87500695,"accident",12,2004-01-08,2198
"4680",165.954333675,234.874991325,"accident",3,2004-01-08,2198
"4681",136.3940604,194.87500695,"accident",1,2004-01-08,2198
"4682",155.9942826,174.874994775,"accident",4,2004-01-08,2198
"4683",66.473987775,254.8750035,"intentional",20,2004-01-08,2198
"4684",175.234769775,164.875008675,"other",1.5,2004-01-09,2199
"4685",75.23478885,184.874980875,"other",0.43,2004-01-09,2199
"4686",197.7400152,236.51200755,"accident",1.53,2004-01-09,2199
"4687",288.3128118,244.8750174,"accident",0.04,2004-01-09,2199
"4688",297.891981075,211.5449817,"lightning",0.01,2004-01-09,2199
"4689",295.2120171,208.546017225,"lightning",0,2004-01-09,2199
"4690",273.943997925,238.0739907,"lightning",0.02,2004-01-09,2199
"4691",214.156988175,215.676997575,"intentional",3.43,2004-01-09,2199
"4692",225.194805225,374.8749966,"intentional",0.01,2004-01-09,2199
"4693",154.9549326,204.87499305,"accident",0.15,2004-01-09,2199
"4694",66.7537728,244.8750174,"accident",0.01,2004-01-09,2199
"4695",195.39468195,234.874991325,"accident",1,2004-01-09,2199
"4696",135.6745104,234.874991325,"accident",0.03,2004-01-09,2199
"4697",177.513344775,234.874991325,"accident",3,2004-01-09,2199
"4698",105.434662125,244.8750174,"accident",5,2004-01-09,2199
"4699",115.274748225,244.8750174,"intentional",5,2004-01-09,2199
"4700",105.714487125,254.8750035,"intentional",22,2004-01-09,2199
"4701",105.754462125,254.8750035,"other",6,2004-01-09,2199
"4702",56.194176675,254.8750035,"intentional",0.06,2004-01-09,2199
"4703",235.154816325,124.874984325,"accident",1,2004-01-10,2200
"4704",119.23223325,94.87498605,"intentional",4,2004-01-10,2200
"4705",106.314112125,94.87498605,"intentional",15,2004-01-10,2200
"4706",235.114841325,324.87498615,"intentional",0.02,2004-01-10,2200
"4707",58.472751675,234.874991325,"accident",0.2,2004-01-10,2200
"4708",58.512726675,234.874991325,"accident",0.1,2004-01-10,2200
"4709",34.990917,244.8750174,"accident",4,2004-01-10,2200
"4710",185.714455875,224.875005225,"intentional",1,2004-01-10,2200
"4711",185.754430875,224.875005225,"intentional",0.5,2004-01-10,2200
"4712",125.394659325,234.874991325,"accident",8,2004-01-10,2200
"4713",345.194798325,224.875005225,"accident",1,2004-01-13,2203
"4714",335.51457225,184.874980875,"accident",0.05,2004-01-15,2205
"4715",345.434648325,204.87499305,"accident",0.05,2004-01-18,2208
"4716",345.234773325,214.875019125,"accident",0.1,2004-01-18,2208
"4717",234.065017875,162.45000525,"accident",0.6,2004-01-20,2210
"4718",304.313005425,184.35198795,"accident",0.03,2004-01-21,2211
"4719",200.0600043,337.159983225,"intentional",1,2004-01-21,2211
"4720",225.674505225,324.87498615,"accident",1,2004-01-21,2211
"4721",225.714480225,324.87498615,"intentional",0.1,2004-01-21,2211
"4722",338.530006425,147.207018075,"accident",3,2004-01-23,2213
"4723",244.238015775,73.759991175,"accident",0.08,2004-01-23,2213
"4724",340.11201705,147.22000995,"accident",0.3,2004-01-27,2217
"4725",165.594558675,214.875019125,"accident",0.1,2004-01-28,2218
"4726",345.234773325,224.875005225,"intentional",0.05,2004-01-29,2219
"4727",276.32998575,50.347992825,"accident",0.15,2004-02-02,2223
"4728",345.474623325,204.87499305,"accident",0.01,2004-02-03,2224
"4729",244.19999955,93.6280059,"accident",0.01,2004-02-07,2228
"4730",195.83440695,174.874994775,"accident",1.5,2004-02-07,2228
"4731",175.834394775,104.875012125,"intentional",1.5,2004-02-07,2228
"4732",247.0530153,265.40098065,"accident",2.1,2004-02-07,2228
"4733",197.793141975,304.87501395,"accident",0.01,2004-02-07,2228
"4734",185.234755875,344.874998325,"accident",0.15,2004-02-07,2228
"4735",212.91700365,334.4469999,"accident",0.02,2004-02-07,2228
"4736",145.4346465,204.87499305,"intentional",0.04,2004-02-07,2228
"4737",66.513962775,214.875019125,"accident",0.5,2004-02-07,2228
"4738",96.793746075,254.8750035,"accident",1,2004-02-07,2228
"4739",105.274762125,264.8749896,"intentional",1.5,2004-02-07,2228
"4740",75.27476385,224.875005225,"intentional",1.5,2004-02-07,2228
"4741",244.9549674,124.874984325,"lightning",10.08,2004-02-08,2229
"4742",295.154812875,64.874987775,"lightning",0.01,2004-02-08,2229
"4743",286.12801815,49.3369851,"lightning",0.01,2004-02-08,2229
"4744",118.91243325,94.87498605,"other",15,2004-02-08,2229
"4745",95.07486105,114.874998225,"accident",0.3,2004-02-08,2229
"4746",265.3147146,284.875001775,"lightning",2.5,2004-02-08,2229
"4747",266.25500655,291.530999175,"lightning",4,2004-02-08,2229
"4748",294.199010625,280.227987975,"lightning",0,2004-02-08,2229
"4749",265.5145896,304.87501395,"lightning",0.01,2004-02-08,2229
"4750",226.194180225,274.875015675,"lightning",0.01,2004-02-08,2229
"4751",295.234762875,304.87501395,"lightning",0.01,2004-02-08,2229
"4752",294.232989375,332.584005,"lightning",1.2,2004-02-08,2229
"4753",198.032991975,304.87501395,"accident",0.28,2004-02-08,2229
"4754",217.37501565,340.17501765,"accident",82.63,2004-02-08,2229
"4755",280.7229984,329.97899415,"lightning",0.01,2004-02-08,2229
"4756",186.673855875,304.87501395,"intentional",3.1,2004-02-08,2229
"4757",265.4346396,314.87500005,"lightning",0.01,2004-02-08,2229
"4758",287.186995875,337.13499885,"lightning",0.01,2004-02-08,2229
"4759",205.07486805,364.8750105,"accident",0.01,2004-02-08,2229
"4760",58.033026675,234.874991325,"accident",0.02,2004-02-08,2229
"4761",145.6345215,174.874994775,"accident",25,2004-02-08,2229
"4762",45.794440575,224.875005225,"accident",86.8,2004-02-08,2229
"4763",65.794412775,204.87499305,"intentional",46,2004-02-08,2229
"4764",75.19481385,154.8749826,"intentional",0.5,2004-02-09,2230
"4765",249.46918425,236.3010195,"lightning",0.04,2004-02-09,2230
"4766",288.3527868,244.8750174,"lightning",0.06,2004-02-09,2230
"4767",296.7209934,205.2669879,"lightning",0.22,2004-02-09,2230
"4768",288.3927618,244.8750174,"accident",0.12,2004-02-09,2230
"4769",315.23477505,244.8750174,"lightning",0.02,2004-02-09,2230
"4770",270.3689937,255.6079851,"accident",0.03,2004-02-09,2230
"4771",288.4327368,244.8750174,"lightning",0.02,2004-02-09,2230
"4772",203.353984275,326.88301035,"intentional",0.7,2004-02-09,2230
"4773",280.308017925,322.35000525,"lightning",0.01,2004-02-09,2230
"4774",281.2940013,326.933019075,"lightning",0.01,2004-02-09,2230
"4775",145.7544465,174.874994775,"intentional",6,2004-02-09,2230
"4776",125.314709325,234.874991325,"accident",0.1,2004-02-09,2230
"4777",105.474637125,244.8750174,"accident",0.6,2004-02-09,2230
"4778",253.084003575,90.507997125,"accident",8.4,2004-02-10,2231
"4779",106.79377215,134.8750104,"intentional",2.5,2004-02-10,2231
"4780",119.27220825,94.87498605,"intentional",5,2004-02-10,2231
"4781",257.761998,244.699007475,"accident",0.72,2004-02-10,2231
"4782",276.40401945,207.39101955,"accident",0.98,2004-02-10,2231
"4783",276.5249838,183.407018925,"accident",29.4,2004-02-10,2231
"4784",185.154805875,324.87498615,"accident",0.01,2004-02-10,2231
"4785",45.114865575,214.875019125,"accident",0.09,2004-02-10,2231
"4786",25.0069209,234.874991325,"accident",3.5,2004-02-10,2231
"4787",185.194780875,204.87499305,"accident",1,2004-02-10,2231
"4788",45.914365575,224.875005225,"intentional",0.07,2004-02-10,2231
"4789",195.31473195,194.87500695,"accident",0.5,2004-02-10,2231
"4790",56.274126675,254.8750035,"accident",0.5,2004-02-10,2231
"4791",65.634512775,224.875005225,"accident",0.05,2004-02-10,2231
"4792",156.2741076,174.874994775,"intentional",3.5,2004-02-10,2231
"4793",34.9949145,244.8750174,"accident",0.3,2004-02-10,2231
"4794",269.35099035,55.154986575,"accident",0.27,2004-02-11,2232
"4795",215.074894125,304.87501395,"intentional",0.5,2004-02-13,2234
"4796",345.98898165,107.1449925,"accident",1.5,2004-02-14,2235
"4797",295.354687875,54.875001675,"accident",0.05,2004-02-14,2235
"4798",184.954930875,334.87497225,"accident",0.51,2004-02-14,2235
"4799",309.080983575,155.324981175,"accident",0.01,2004-02-16,2237
"4800",175.314719775,174.874994775,"accident",0.15,2004-02-17,2238
"4801",197.233491975,304.87501395,"accident",0.05,2004-02-18,2239
"4802",197.273466975,304.87501395,"accident",0.1,2004-02-18,2239
"4803",204.95494305,264.8749896,"intentional",0.02,2004-02-18,2239
"4804",205.07486805,354.874984425,"accident",0.17,2004-02-18,2239
"4805",215.354719125,274.875015675,"other",1,2004-02-19,2240
"4806",155.1947826,244.8750174,"intentional",5,2004-02-29,2250
"4807",284.9868918,54.875001675,"other",0.2,2004-03-02,2252
"4808",95.59453605,64.874987775,"accident",0.15,2004-03-06,2256
"4809",225.274755225,124.874984325,"other",0.9,2004-03-06,2256
"4810",155.2347576,244.8750174,"accident",0.25,2004-03-06,2256
"4811",195.87438195,174.874994775,"intentional",1,2004-03-07,2257
"4812",118.55265825,94.87498605,"intentional",8,2004-03-07,2257
"4813",155.8343826,174.874994775,"accident",40,2004-03-07,2257
"4814",57.793176675,234.874991325,"accident",4,2004-03-07,2257
"4815",125.154809325,234.874991325,"accident",0.01,2004-03-07,2257
"4816",96.833721075,254.8750035,"accident",0.2,2004-03-07,2257
"4817",185.074855875,204.87499305,"other",0.05,2004-03-07,2257
"4818",185.594530875,224.875005225,"accident",0.5,2004-03-07,2257
"4819",302.9040066,66.150989775,"lightning",0.09,2004-03-08,2258
"4820",156.1941576,154.8749826,"accident",0.5,2004-03-08,2258
"4821",215.034919125,174.874994775,"accident",0.6,2004-03-08,2258
"4822",196.15420695,174.874994775,"accident",7,2004-03-08,2258
"4823",136.5939354,144.8749965,"intentional",3,2004-03-08,2258
"4824",118.95240825,94.87498605,"accident",0.01,2004-03-08,2258
"4825",285.754451775,264.8749896,"lightning",0.01,2004-03-08,2258
"4826",286.513976775,304.87501395,"lightning",0,2004-03-08,2258
"4827",335.0339928,208.916985225,"lightning",0,2004-03-08,2258
"4828",264.158997375,247.6169826,"lightning",0.01,2004-03-08,2258
"4829",292.1329827,314.8929888,"lightning",0.03,2004-03-08,2258
"4830",226.234155225,274.875015675,"lightning",0.16,2004-03-08,2258
"4831",58.073001675,234.874991325,"intentional",0.7,2004-03-08,2258
"4832",58.112976675,234.874991325,"intentional",18,2004-03-08,2258
"4833",285.16701915,114.207015975,"lightning",1.5,2004-03-09,2259
"4834",275.594565675,84.87499995,"lightning",0.01,2004-03-09,2259
"4835",298.10500785,73.639986225,"lightning",0.01,2004-03-09,2259
"4836",272.5780122,303.273015825,"lightning",0,2004-03-09,2259
"4837",301.08698295,247.869984375,"lightning",0.03,2004-03-09,2259
"4838",58.272876675,234.874991325,"intentional",1,2004-03-09,2259
"4839",225.822012975,185.6570118,"accident",7,2004-03-10,2260
"4840",244.9549674,264.8749896,"intentional",36.3,2004-03-10,2260
"4841",246.386991825,253.4450178,"accident",1.6,2004-03-10,2260
"4842",235.954316325,294.874987875,"accident",0.01,2004-03-10,2260
"4843",235.154816325,324.87498615,"accident",10,2004-03-10,2260
"4844",225.434655225,294.874987875,"accident",2,2004-03-10,2260
"4845",95.99428605,184.874980875,"intentional",0.1,2004-03-10,2260
"4846",166.633908675,234.874991325,"accident",1,2004-03-10,2260
"4847",97.233471075,254.8750035,"accident",0.01,2004-03-10,2260
"4848",125.674484325,244.8750174,"accident",3,2004-03-10,2260
"4849",56.194176675,244.8750174,"accident",0.5,2004-03-10,2260
"4850",215.194819125,334.87497225,"intentional",0.03,2004-03-15,2265
